module,type,name,res_id,src,value
base_import,field,"base_import.tests.models.m2o.related,write_uid",0,Last Updated by,
base_import,field,"base_import.tests.models.m2o.required,write_uid",0,Last Updated by,
base_import,field,"base_import.tests.models.m2o.required.related,write_uid",0,Last Updated by,
base_import,field,"base_import.tests.models.o2m,write_uid",0,Last Updated by,
base_import,field,"base_import.tests.models.o2m.child,write_uid",0,Last Updated by,
base_import,field,"base_import.tests.models.preview,write_uid",0,Last Updated by,
base_import,field,"base_import.import,write_date",0,Last Updated on,
base_import,field,"base_import.tests.models.char,write_date",0,Last Updated on,
base_import,field,"base_import.tests.models.char.noreadonly,write_date",0,Last Updated on,
base_import,field,"base_import.tests.models.char.readonly,write_date",0,Last Updated on,
base_import,field,"base_import.tests.models.char.required,write_date",0,Last Updated on,
base_import,field,"base_import.tests.models.char.states,write_date",0,Last Updated on,
base_import,field,"base_import.tests.models.char.stillreadonly,write_date",0,Last Updated on,
base_import,field,"base_import.tests.models.m2o,write_date",0,Last Updated on,
base_import,field,"base_import.tests.models.m2o.related,write_date",0,Last Updated on,
base_import,field,"base_import.tests.models.m2o.required,write_date",0,Last Updated on,
base_import,field,"base_import.tests.models.m2o.required.related,write_date",0,Last Updated on,
base_import,field,"base_import.tests.models.o2m,write_date",0,Last Updated on,
base_import,field,"base_import.tests.models.o2m.child,write_date",0,Last Updated on,
base_import,field,"base_import.tests.models.preview,write_date",0,Last Updated on,
base_import,code,addons\base_import\static\src\xml\import.xml,55,Map your data to Odoo,
base_import,code,addons\base_import\static\src\xml\import.xml,129,"Microsoft Excel will allow 
                        you to modify only the encoding when saving 
                        (in 'Save As' dialog box > click 'Tools' dropdown 
                        list > Encoding tab).",
base_import,field,"base_import.import,res_model",0,Model,
base_import,field,"base_import.tests.models.preview,name",0,Name,
base_import,code,addons\base_import\static\src\xml\import.xml,81,Need to import data from an other application?,
base_import,code,addons\base_import\static\src\js\import.js,336,Normal Fields,
base_import,code,addons\base_import\static\src\xml\import.xml,110,"Note that if your CSV file 
                        has a tabulation as separator, Odoo will not 
                        detect the separations. You will need to change the 
                        file format options in your spreadsheet application. 
                        See the following question.",
base_import,field,"base_import.tests.models.preview,othervalue",0,Other Variable,
base_import,code,addons\base_import\static\src\xml\import.xml,240,Purchase orders with their respective purchase order lines,
base_import,code,addons\base_import\static\src\js\import.js,79,Quoting:,
base_import,code,addons\base_import\static\src\js\import.js,337,Relation Fields,
base_import,code,addons\base_import\static\src\xml\import.xml,35,Reload data to check changes.,
base_import,code,addons\base_import\static\src\xml\import.xml,24,Select the,
base_import,code,addons\base_import\static\src\js\import.js,180,Semicolon,
base_import,code,addons\base_import\static\src\js\import.js,78,Separator:,
base_import,field,"base_import.tests.models.preview,somevalue",0,Some Value,
base_import,code,addons\base_import\static\src\xml\import.xml,141,"Some fields define a relationship with another 
                        object. For example, the country of a contact is a 
                        link to a record of the 'Country' object. When you 
                        want to import such fields, Odoo will have to 
                        recreate links between the different records. 
                        To help you import such fields, Odoo provides 3 
                        mechanisms. You must use one and only one mechanism 
                        per field you want to import.",
base_import,code,addons\base_import\static\src\js\import.js,182,Space,
base_import,code,addons\base_import\static\src\js\import.js,181,Tab,
base_import,code,addons\base_import\static\src\xml\import.xml,92,The,
base_import,code,addons\base_import\static\src\xml\import.xml,67,"The first row of the
                file contains the label of the column",
base_import,code,addons\base_import\static\src\xml\import.xml,241,"The following CSV file shows how to import 
                        customers and their respective contacts",
base_import,code,addons\base_import\static\src\xml\import.xml,238,"The following CSV file shows how to import purchase 
                        orders with their respective purchase order lines:",
base_import,code,addons\base_import\static\src\xml\import.xml,211,"The tags should be separated by a comma without any 
                        spacing. For example, if you want your customer to be 
                        linked to both tags 'Manufacturer' and 'Retailer' 
                        then you will encode ""Manufacturer,
                        Retailer"" in the same column of your CSV file.",
base_import,code,addons\base_import\static\src\xml\import.xml,339,"The two files produced are ready to be imported in 
                        Odoo without any modifications. After having 
                        imported these two CSV files, you will have 4 contacts 
                        and 3 companies. (the firsts two contacts are linked 
                        to the first company). You must first import the 
                        companies and then the persons.",
base_import,code,addons\base_import\static\src\xml\import.xml,311,This SQL command will create the following CSV file:,
base_import,code,addons\base_import\static\src\xml\import.xml,259,"This feature 
                        allows you to use the Import/Export tool of Odoo to 
                        modify a batch of records in your favorite spreadsheet 
                        application.",
base_import,code,addons\base_import\static\src\xml\import.xml,316,"To create the CSV file for persons, linked to 
                        companies, we will use the following SQL command in 
                        PSQL:",
base_import,code,addons\base_import\static\src\xml\import.xml,290,"To manage relations between tables, 
                        you can use the ""External ID"" facilities of Odoo. 
                        The ""External ID"" of a record is the unique identifier 
                        of this record in another application. This ""External 
                        ID"" must be unique accoss all the records of all 
                        objects, so it's a good practice to prefix this 
                        ""External ID"" with the name of the application or 
                        table. (like 'company_1', 'person_1' instead of '1')",
base_import,code,addons\base_import\static\src\xml\import.xml,61,Track history during import,
base_import,code,addons\base_import\static\src\xml\import.xml,165,"Use 
                        Country/Database ID: You should rarely use this 
                        notation. It's mostly used by developers as it's main 
                        advantage is to never have conflicts (you may have 
                        several records with the same name, but they always 
                        have a unique Database ID)",
base_import,code,addons\base_import\static\src\xml\import.xml,170,"Use 
                        Country/External ID: Use External ID when you import 
                        data from a third party application.",
base_import,code,addons\base_import\static\src\xml\import.xml,163,"Use Country: This is 
                        the easiest way when your data come from CSV files 
                        that have been created manually.",
base_import,code,addons\base_import\static\src\xml\import.xml,15,Validate,
base_import,code,addons\base_import\static\src\xml\import.xml,305,"We will first export all companies and their 
                        ""External ID"". In PSQL, write the following command:",
base_import,code,addons\base_import\static\src\xml\import.xml,185,What can I do if I have multiple matches for a field?,
base_import,code,addons\base_import\static\src\xml\import.xml,101,"What can I do when the Import preview table isn't 
                        displayed correctly?",
